StartTime: 2016-09-08 17:42:05.959
Time(s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	q0	q1	q2	q3 
109.262	-5.3998	-4.0649	-43.2257	45.9500	0.92743	-0.05682	-0.01556	-0.36926 
109.262	-5.4163	-4.0594	-43.2257	45.9500	0.92743	-0.05692	-0.01550	-0.36926 
109.278	-5.4272	-4.0430	-43.2257	45.9500	0.92743	-0.05698	-0.01535	-0.36926 
109.278	-5.4218	-4.0210	-43.2367	45.9600	0.92740	-0.05685	-0.01517	-0.36935 
109.278	-5.4053	-3.9935	-43.2477	45.9400	0.92740	-0.05667	-0.01498	-0.36942 
109.294	-5.3778	-3.9551	-43.2642	45.9400	0.92737	-0.05630	-0.01477	-0.36951 
109.309	-5.3394	-3.9166	-43.2751	45.9500	0.92737	-0.05588	-0.01456	-0.36960 
109.309	-5.3009	-3.8837	-43.2861	45.9500	0.92737	-0.05542	-0.01440	-0.36969 
109.309	-5.2460	-3.8507	-43.2971	45.9700	0.92737	-0.05493	-0.01434	-0.36975 
109.325	-5.1855	-3.8232	-43.3081	45.9600	0.92737	-0.05435	-0.01428	-0.36984 
109.340	-5.1251	-3.8013	-43.3191	45.9700	0.92737	-0.05377	-0.01428	-0.36990 
109.340	-5.0537	-3.7683	-43.3301	45.9400	0.92740	-0.05310	-0.01428	-0.37000 
109.356	-4.9713	-3.7354	-43.3466	45.9400	0.92740	-0.05234	-0.01425	-0.37009 
109.372	-4.8724	-3.6969	-43.3630	45.9300	0.92740	-0.05139	-0.01428	-0.37018 
109.372	-4.7571	-3.6584	-43.3740	45.9400	0.92743	-0.05035	-0.01431	-0.37027 
109.387	-4.6252	-3.6145	-43.3905	45.9400	0.92746	-0.04913	-0.01437	-0.37036 
109.403	-4.4879	-3.5706	-43.4015	45.9400	0.92749	-0.04788	-0.01443	-0.37045 
109.403	-4.3506	-3.5211	-43.4180	45.9400	0.92752	-0.04660	-0.01447	-0.37054 
109.418	-4.2133	-3.4662	-43.4290	45.9400	0.92755	-0.04532	-0.01447	-0.37061 
109.418	-4.0814	-3.4113	-43.4399	45.9400	0.92758	-0.04410	-0.01443	-0.37070 
109.450	-3.9551	-3.3563	-43.4509	45.9500	0.92761	-0.04288	-0.01443	-0.37073 
109.465	-3.8232	-3.3179	-43.4564	45.9600	0.92767	-0.04172	-0.01453	-0.37073 
109.465	-3.6969	-3.2794	-43.4564	45.9600	0.92770	-0.04053	-0.01462	-0.37073 
109.481	-3.5760	-3.2629	-43.4674	45.9400	0.92773	-0.03952	-0.01486	-0.37079 
109.481	-3.4607	-3.2465	-43.4729	45.9500	0.92776	-0.03854	-0.01514	-0.37079 
109.481	-3.3508	-3.2300	-43.4729	45.9500	0.92780	-0.03760	-0.01535	-0.37079 
109.496	-3.2739	-3.2300	-43.4729	45.9400	0.92783	-0.03696	-0.01563	-0.37079 
109.496	-3.2300	-3.2574	-43.4674	45.9300	0.92786	-0.03671	-0.01599	-0.37076 
109.512	-3.2135	-3.3014	-43.4564	45.9500	0.92789	-0.03668	-0.01636	-0.37067 
109.528	-3.2190	-3.3563	-43.4399	45.9500	0.92792	-0.03693	-0.01678	-0.37054 
109.528	-3.2465	-3.4113	-43.4180	45.9500	0.92795	-0.03735	-0.01718	-0.37036 
109.543	-3.3069	-3.4772	-43.3905	45.9600	0.92801	-0.03802	-0.01752	-0.37018 
109.559	-3.3838	-3.5431	-43.3630	45.9400	0.92804	-0.03888	-0.01782	-0.36996 
109.574	-3.4772	-3.6200	-43.3356	45.9300	0.92807	-0.03986	-0.01813	-0.36975 
109.574	-3.5925	-3.7024	-43.3081	45.9400	0.92807	-0.04105	-0.01846	-0.36960 
109.590	-3.7299	-3.7848	-43.2916	45.9400	0.92807	-0.04242	-0.01871	-0.36948 
109.606	-3.8727	-3.8617	-43.2751	45.9400	0.92804	-0.04382	-0.01886	-0.36938 
109.606	-4.0210	-3.9331	-43.2642	45.9400	0.92798	-0.04526	-0.01898	-0.36932 
109.621	-4.1748	-3.9935	-43.2587	45.9500	0.92792	-0.04666	-0.01895	-0.36932 
109.652	-4.3451	-4.0430	-43.2532	45.9400	0.92783	-0.04822	-0.01880	-0.36932 
109.652	-4.5374	-4.0924	-43.2477	45.9400	0.92776	-0.04996	-0.01859	-0.36929 
109.652	-4.7516	-4.1528	-43.2312	45.9400	0.92767	-0.05185	-0.01837	-0.36923 
109.668	-4.9823	-4.2188	-43.2147	45.9300	0.92761	-0.05396	-0.01822	-0.36914 
109.668	-5.2185	-4.2902	-43.1927	45.9300	0.92752	-0.05609	-0.01804	-0.36902 
109.684	-5.4492	-4.3616	-43.1708	45.9400	0.92746	-0.05820	-0.01788	-0.36887 
109.684	-5.6799	-4.4330	-43.1433	45.9500	0.92740	-0.06027	-0.01773	-0.36871 
109.684	-5.9216	-4.4934	-43.1213	45.9500	0.92731	-0.06238	-0.01746	-0.36859 
109.699	-6.1469	-4.5428	-43.1049	45.9400	0.92722	-0.06439	-0.01712	-0.36850 
109.715	-6.3831	-4.5868	-43.0884	45.9500	0.92709	-0.06641	-0.01672	-0.36844 
109.730	-6.6138	-4.6252	-43.0774	45.9400	0.92700	-0.06839	-0.01633	-0.36838 
109.730	-6.8280	-4.6637	-43.0719	45.9500	0.92685	-0.07025	-0.01596	-0.36838 
109.746	-7.0203	-4.7076	-43.0664	45.9400	0.92673	-0.07196	-0.01569	-0.36838 
109.746	-7.1906	-4.7516	-43.0609	45.9400	0.92661	-0.07349	-0.01547	-0.36841 
109.762	-7.3553	-4.7955	-43.0554	45.9500	0.92648	-0.07495	-0.01529	-0.36841 
109.777	-7.4927	-4.8285	-43.0554	45.9500	0.92639	-0.07617	-0.01514	-0.36841 
109.777	-7.6080	-4.8560	-43.0554	45.9600	0.92630	-0.07721	-0.01498	-0.36844 
109.793	-7.7124	-4.8779	-43.0554	45.9500	0.92621	-0.07806	-0.01483	-0.36844 
109.808	-7.7948	-4.8889	-43.0554	45.9400	0.92618	-0.07880	-0.01465	-0.36844 
109.824	-7.8552	-4.8889	-43.0554	45.9400	0.92612	-0.07928	-0.01443	-0.36847 
109.824	-7.9047	-4.8834	-43.0554	45.9400	0.92609	-0.07965	-0.01425	-0.36847 
109.855	-7.9431	-4.8724	-43.0554	45.9600	0.92606	-0.07996	-0.01407	-0.36847 
109.855	-7.9706	-4.8669	-43.0499	45.9500	0.92606	-0.08014	-0.01392	-0.36847 
109.871	-7.9816	-4.8560	-43.0499	45.9400	0.92606	-0.08020	-0.01379	-0.36841 
109.871	-7.9871	-4.8450	-43.0499	45.9500	0.92606	-0.08020	-0.01370	-0.36841 
109.886	-7.9596	-4.8285	-43.0499	45.9500	0.92609	-0.07996	-0.01364	-0.36844 
109.886	-7.9156	-4.8065	-43.0554	45.9500	0.92612	-0.07953	-0.01361	-0.36844 
109.902	-7.8497	-4.7791	-43.0609	45.9600	0.92618	-0.07889	-0.01358	-0.36847 
109.918	-7.7728	-4.7461	-43.0609	45.9400	0.92621	-0.07816	-0.01355	-0.36847 
109.918	-7.6794	-4.7076	-43.0664	45.9500	0.92630	-0.07733	-0.01355	-0.36850 
109.933	-7.5861	-4.6747	-43.0719	45.9500	0.92636	-0.07645	-0.01358	-0.36850 
109.949	-7.4817	-4.6417	-43.0774	45.9400	0.92642	-0.07553	-0.01367	-0.36850 
109.949	-7.3773	-4.6198	-43.0774	45.9300	0.92651	-0.07455	-0.01379	-0.36850 
109.964	-7.2510	-4.5978	-43.0829	45.9400	0.92657	-0.07349	-0.01404	-0.36853 
109.964	-7.1136	-4.5813	-43.0939	45.9400	0.92664	-0.07233	-0.01431	-0.36856 
109.980	-6.9653	-4.5593	-43.1049	45.9300	0.92673	-0.07108	-0.01465	-0.36862 
109.980	-6.8115	-4.5428	-43.1104	45.9600	0.92679	-0.06976	-0.01495	-0.36865 
109.996	-6.6577	-4.5209	-43.1158	45.9400	0.92688	-0.06845	-0.01529	-0.36865 
109.996	-6.5039	-4.5044	-43.1158	45.9500	0.92700	-0.06714	-0.01566	-0.36865 
110.011	-6.3446	-4.4989	-43.1158	45.9600	0.92709	-0.06586	-0.01614	-0.36862 
110.027	-6.1908	-4.5099	-43.1213	45.9600	0.92715	-0.06461	-0.01669	-0.36865 
110.027	-6.0260	-4.5264	-43.1323	45.9400	0.92722	-0.06335	-0.01736	-0.36871 
110.058	-5.8612	-4.5483	-43.1433	45.9400	0.92725	-0.06210	-0.01807	-0.36877 
110.074	-5.6854	-4.5758	-43.1598	45.9500	0.92728	-0.06076	-0.01883	-0.36890 
110.074	-5.5151	-4.6033	-43.1763	45.9700	0.92728	-0.05948	-0.01962	-0.36902 
110.074	-5.3448	-4.6307	-43.1982	45.9700	0.92731	-0.05817	-0.02039	-0.36917 
110.089	-5.1746	-4.6582	-43.2147	45.9600	0.92731	-0.05688	-0.02112	-0.36929 
110.089	-4.9988	-4.6692	-43.2312	45.9300	0.92734	-0.05551	-0.02179	-0.36938 
110.105	-4.8285	-4.6747	-43.2477	45.9400	0.92737	-0.05414	-0.02237	-0.36948 
110.105	-4.6692	-4.6747	-43.2532	45.9300	0.92743	-0.05286	-0.02286	-0.36951 
110.120	-4.5264	-4.6747	-43.2642	45.9500	0.92746	-0.05170	-0.02332	-0.36957 
110.136	-4.4000	-4.6802	-43.2751	45.9400	0.92749	-0.05072	-0.02374	-0.36960 
110.136	-4.3011	-4.7021	-43.2806	45.9400	0.92749	-0.04999	-0.02429	-0.36963 
110.152	-4.1913	-4.7571	-43.2971	45.9600	0.92746	-0.04929	-0.02505	-0.36978 
110.167	-4.0924	-4.8010	-43.3136	45.9700	0.92743	-0.04861	-0.02573	-0.36987 
110.167	-4.0210	-4.8450	-43.3136	45.9700	0.92743	-0.04816	-0.02631	-0.36987 
110.183	-3.9935	-4.8889	-43.3081	45.9700	0.92743	-0.04813	-0.02673	-0.36984 
110.198	-4.0155	-4.9329	-43.3026	45.9600	0.92743	-0.04840	-0.02704	-0.36978 
110.198	-4.0485	-4.9713	-43.2916	45.9500	0.92743	-0.04883	-0.02725	-0.36972 
110.214	-4.0979	-5.0098	-43.2806	45.9500	0.92743	-0.04932	-0.02744	-0.36966 
110.230	-4.1583	-5.0482	-43.2697	45.9500	0.92743	-0.04993	-0.02756	-0.36960 
110.261	-4.2352	-5.0867	-43.2587	45.9400	0.92740	-0.05069	-0.02762	-0.36951 
110.276	-4.3176	-5.1251	-43.2422	45.9500	0.92740	-0.05145	-0.02768	-0.36945 
110.276	-4.4055	-5.1636	-43.2312	45.9500	0.92740	-0.05228	-0.02768	-0.36935 
110.276	-4.4934	-5.1965	-43.2147	45.9400	0.92737	-0.05310	-0.02771	-0.36923 
110.276	-4.5868	-5.2350	-43.1982	45.9400	0.92737	-0.05396	-0.02771	-0.36911 
110.276	-4.6802	-5.2679	-43.1763	45.9400	0.92737	-0.05484	-0.02768	-0.36899 
110.292	-4.7791	-5.3009	-43.1598	45.9400	0.92737	-0.05576	-0.02765	-0.36890 
110.292	-4.8889	-5.3284	-43.1433	45.9400	0.92734	-0.05670	-0.02750	-0.36877 
110.308	-5.0043	-5.3394	-43.1268	45.9500	0.92734	-0.05768	-0.02728	-0.36868 
110.323	-5.1141	-5.3503	-43.1104	45.9600	0.92734	-0.05859	-0.02701	-0.36859 
110.323	-5.2185	-5.3558	-43.0994	45.9600	0.92731	-0.05948	-0.02670	-0.36850 
110.339	-5.3284	-5.3613	-43.0829	45.9600	0.92731	-0.06039	-0.02643	-0.36841 
110.354	-5.4437	-5.3668	-43.0664	45.9500	0.92728	-0.06134	-0.02609	-0.36832 
110.354	-5.5701	-5.3723	-43.0499	45.9500	0.92728	-0.06235	-0.02573	-0.36819 
110.370	-5.7019	-5.3778	-43.0280	45.9500	0.92728	-0.06342	-0.02536	-0.36807 
110.386	-5.8447	-5.3778	-43.0170	45.9400	0.92725	-0.06458	-0.02493	-0.36798 
110.386	-5.9930	-5.3833	-43.0005	45.9500	0.92719	-0.06580	-0.02448	-0.36789 
110.401	-6.1469	-5.3833	-42.9840	45.9500	0.92715	-0.06705	-0.02402	-0.36780 
110.417	-6.2952	-5.3833	-42.9675	45.9700	0.92712	-0.06824	-0.02356	-0.36771 
110.417	-6.4435	-5.3888	-42.9510	45.9700	0.92706	-0.06943	-0.02313	-0.36761 
110.432	-6.5808	-5.3998	-42.9346	45.9500	0.92703	-0.07059	-0.02274	-0.36749 
110.464	-6.7126	-5.4053	-42.9181	45.9400	0.92700	-0.07169	-0.02240	-0.36740 
110.479	-6.8500	-5.4053	-42.9016	45.9400	0.92697	-0.07275	-0.02200	-0.36728 
110.479	-6.9983	-5.4053	-42.8851	45.9400	0.92694	-0.07397	-0.02151	-0.36716 
110.479	-7.1741	-5.3943	-42.8577	45.9400	0.92691	-0.07535	-0.02087	-0.36697 
110.495	-7.3773	-5.3888	-42.8357	45.9500	0.92685	-0.07697	-0.02020	-0.36682 
110.495	-7.5861	-5.3888	-42.8137	45.9500	0.92679	-0.07864	-0.01953	-0.36670 
110.495	-7.8058	-5.3723	-42.8027	45.9400	0.92670	-0.08038	-0.01871	-0.36661 
110.526	-8.0090	-5.3723	-42.7917	45.9500	0.92657	-0.08200	-0.01807	-0.36658 
110.526	-8.2343	-5.4053	-42.7863	45.9400	0.92639	-0.08392	-0.01764	-0.36658 
110.526	-8.4540	-5.4382	-42.7753	45.9400	0.92624	-0.08582	-0.01721	-0.36655 
110.542	-8.6462	-5.4547	-42.7643	45.9400	0.92615	-0.08746	-0.01672	-0.36646 
110.557	-8.8495	-5.4602	-42.7368	45.9300	0.92606	-0.08908	-0.01614	-0.36630 
110.557	-9.0472	-5.4657	-42.7203	45.9500	0.92596	-0.09067	-0.01556	-0.36618 
110.573	-9.2450	-5.4657	-42.6984	45.9600	0.92587	-0.09229	-0.01495	-0.36603 
110.588	-9.4592	-5.4712	-42.6874	45.9500	0.92572	-0.09402	-0.01431	-0.36597 
110.588	-9.6350	-5.4767	-42.6819	45.9500	0.92560	-0.09549	-0.01379	-0.36594 
110.604	-9.7778	-5.4822	-42.6819	45.9600	0.92548	-0.09662	-0.01340	-0.36597 
110.604	-9.8767	-5.4712	-42.6764	45.9700	0.92542	-0.09744	-0.01300	-0.36597 
110.620	-9.9426	-5.4492	-42.6709	45.9700	0.92538	-0.09787	-0.01263	-0.36591 
110.635	-9.9921	-5.4272	-42.6654	45.9600	0.92538	-0.09818	-0.01227	-0.36584 
110.635	-10.0140	-5.3998	-42.6599	45.9600	0.92538	-0.09830	-0.01199	-0.36578 
110.666	-10.0195	-5.3723	-42.6544	45.9600	0.92542	-0.09827	-0.01175	-0.36572 
110.682	-10.0085	-5.3394	-42.6544	45.9700	0.92545	-0.09808	-0.01154	-0.36569 
110.682	-9.9811	-5.3174	-42.6599	45.9600	0.92548	-0.09778	-0.01141	-0.36572 
110.682	-9.9426	-5.2954	-42.6489	45.9700	0.92554	-0.09738	-0.01141	-0.36566 
110.698	-9.8932	-5.2844	-42.6434	45.9600	0.92563	-0.09695	-0.01144	-0.36560 
110.713	-9.8328	-5.2570	-42.6489	45.9700	0.92566	-0.09637	-0.01144	-0.36560 
110.713	-9.7614	-5.2295	-42.6544	45.9500	0.92572	-0.09573	-0.01144	-0.36563 
110.713	-9.6790	-5.2020	-42.6599	45.9500	0.92581	-0.09497	-0.01144	-0.36563 
110.729	-9.5911	-5.1691	-42.6654	45.9400	0.92587	-0.09415	-0.01147	-0.36566 
110.744	-9.4867	-5.1361	-42.6709	45.9400	0.92596	-0.09323	-0.01154	-0.36566 
110.744	-9.3658	-5.1031	-42.6764	45.9500	0.92609	-0.09216	-0.01166	-0.36566 
110.760	-9.2230	-5.0702	-42.6819	45.9400	0.92618	-0.09088	-0.01184	-0.36569 
110.776	-9.0692	-5.0427	-42.6819	45.9500	0.92633	-0.08954	-0.01208	-0.36569 
110.776	-8.8934	-5.0153	-42.6874	45.9500	0.92645	-0.08804	-0.01242	-0.36569 
110.791	-8.6957	-4.9878	-42.6929	45.9400	0.92661	-0.08633	-0.01285	-0.36569 
110.807	-8.4760	-4.9603	-42.6984	45.9500	0.92676	-0.08450	-0.01334	-0.36569 
110.807	-8.2507	-4.9384	-42.7039	45.9600	0.92694	-0.08261	-0.01385	-0.36569 
110.822	-8.0145	-4.9164	-42.7039	45.9600	0.92709	-0.08066	-0.01443	-0.36569 
110.822	-7.7563	-4.8944	-42.7094	45.9500	0.92728	-0.07846	-0.01508	-0.36566 
110.838	-7.4762	-4.8779	-42.7039	45.9500	0.92749	-0.07617	-0.01584	-0.36557 
110.869	-7.1851	-4.8669	-42.7039	45.9500	0.92770	-0.07373	-0.01666	-0.36554 
110.885	-6.8719	-4.8505	-42.7039	45.9400	0.92789	-0.07117	-0.01755	-0.36548 
110.885	-6.5039	-4.8285	-42.7148	45.9400	0.92810	-0.06812	-0.01849	-0.36551 
110.885	-6.0699	-4.7791	-42.7313	45.9500	0.92831	-0.06445	-0.01947	-0.36557 
110.900	-5.6250	-4.7186	-42.7423	45.9500	0.92856	-0.06067	-0.02042	-0.36557 
110.916	-5.1801	-4.6527	-42.7588	45.9500	0.92877	-0.05685	-0.02130	-0.36557 
110.916	-4.7736	-4.5923	-42.7698	45.9600	0.92896	-0.05334	-0.02209	-0.36557 
110.932	-4.4165	-4.5483	-42.7698	45.9500	0.92914	-0.05032	-0.02289	-0.36551 
110.932	-4.0924	-4.5209	-42.7753	45.9700	0.92929	-0.04764	-0.02371	-0.36548 
110.932	-3.8013	-4.5154	-42.7698	45.9600	0.92941	-0.04523	-0.02460	-0.36539 
110.947	-3.5321	-4.5483	-42.7533	45.9700	0.92957	-0.04315	-0.02570	-0.36520 
110.963	-3.2739	-4.5758	-42.7313	45.9600	0.92972	-0.04114	-0.02676	-0.36496 
110.963	-3.0212	-4.6088	-42.7148	45.9400	0.92984	-0.03918	-0.02783	-0.36478 
110.978	-2.7740	-4.6472	-42.7094	45.9500	0.92993	-0.03729	-0.02893	-0.36462 
110.994	-2.5653	-4.6802	-42.6929	45.9500	0.93002	-0.03571	-0.02988	-0.36447 
110.994	-2.4115	-4.7241	-42.6819	45.9500	0.93008	-0.03461	-0.03070	-0.36435 
111.010	-2.2852	-4.7681	-42.6764	45.9600	0.93015	-0.03372	-0.03149	-0.36426 
111.025	-2.1808	-4.8230	-42.6654	45.9600	0.93018	-0.03302	-0.03226	-0.36414 
111.025	-2.0929	-4.8834	-42.6489	45.9600	0.93024	-0.03247	-0.03305	-0.36398 
111.041	-2.0050	-4.9548	-42.6324	45.9500	0.93027	-0.03198	-0.03391	-0.36383 
111.072	-1.9171	-5.0317	-42.6160	45.9600	0.93033	-0.03156	-0.03482	-0.36365 
111.088	-1.8347	-5.1196	-42.5995	45.9500	0.93036	-0.03116	-0.03577	-0.36353 
111.088	-1.7633	-5.2020	-42.5830	45.9400	0.93039	-0.03082	-0.03668	-0.36337 
111.088	-1.7084	-5.2789	-42.5665	45.9500	0.93045	-0.03061	-0.03751	-0.36319 
111.103	-1.6644	-5.3558	-42.5391	45.9500	0.93051	-0.03049	-0.03827	-0.36295 
111.103	-1.6370	-5.4272	-42.5116	45.9600	0.93057	-0.03049	-0.03894	-0.36273 
111.103	-1.6370	-5.4987	-42.4896	45.9600	0.93060	-0.03067	-0.03952	-0.36252 
111.119	-1.6425	-5.5701	-42.4677	45.9500	0.93063	-0.03098	-0.04010	-0.36234 
111.134	-1.6589	-5.6250	-42.4457	45.9500	0.93069	-0.03128	-0.04050	-0.36218 
111.134	-1.6864	-5.6689	-42.4182	45.9500	0.93073	-0.03159	-0.04077	-0.36200 
111.150	-1.7084	-5.6964	-42.3962	45.9500	0.93079	-0.03189	-0.04092	-0.36182 
111.150	-1.7303	-5.7239	-42.3743	45.9600	0.93085	-0.03214	-0.04108	-0.36163 
111.166	-1.7468	-5.7458	-42.3523	45.9700	0.93091	-0.03232	-0.04126	-0.36145 
111.181	-1.7468	-5.7678	-42.3248	45.9700	0.93097	-0.03235	-0.04141	-0.36124 
111.181	-1.7139	-5.7733	-42.2919	45.9600	0.93109	-0.03207	-0.04156	-0.36093 
111.197	-1.6644	-5.7623	-42.2534	45.9400	0.93121	-0.03168	-0.04166	-0.36063 
111.212	-1.6040	-5.7458	-42.2205	45.9500	0.93134	-0.03110	-0.04172	-0.36032 
111.212	-1.5436	-5.7294	-42.1875	45.9600	0.93146	-0.03055	-0.04178	-0.36005 
111.228	-1.4777	-5.7129	-42.1600	45.9700	0.93158	-0.02994	-0.04187	-0.35980 
111.244	-1.4117	-5.6964	-42.1381	45.9600	0.93167	-0.02936	-0.04193	-0.35962 
111.275	-1.3403	-5.6799	-42.1216	45.9500	0.93176	-0.02872	-0.04202	-0.35944 
111.290	-1.2579	-5.6689	-42.0996	45.9500	0.93185	-0.02798	-0.04221	-0.35922 
111.290	-1.1481	-5.6580	-42.0776	45.9500	0.93195	-0.02707	-0.04248	-0.35901 
111.290	-1.0162	-5.6470	-42.0557	45.9700	0.93204	-0.02597	-0.04279	-0.35880 
111.290	-0.8405	-5.6195	-42.0337	45.9300	0.93216	-0.02441	-0.04312	-0.35855 
111.290	-0.6152	-5.5865	-42.0117	45.9400	0.93228	-0.02252	-0.04358	-0.35831 
111.306	-0.3241	-5.5811	-42.0172	45.9500	0.93234	-0.02011	-0.04443	-0.35818 
111.322	0.0220	-5.5756	-42.0227	45.9500	0.93237	-0.01724	-0.04547	-0.35815 
111.322	0.4395	-5.5646	-42.0392	45.9500	0.93237	-0.01382	-0.04669	-0.35809 
111.337	0.8899	-5.5481	-42.0557	45.9500	0.93237	-0.01010	-0.04797	-0.35806 
111.353	1.3733	-5.5206	-42.0721	45.9600	0.93237	-0.00610	-0.04929	-0.35800 
111.353	1.8951	-5.4712	-42.0831	45.9400	0.93240	-0.00171	-0.05051	-0.35785 
111.368	2.4554	-5.3998	-42.0776	45.9600	0.93240	0.00302	-0.05167	-0.35760 
111.368	3.0267	-5.3229	-42.0776	45.9600	0.93243	0.00797	-0.05280	-0.35733 
111.384	3.6090	-5.2295	-42.0667	45.9500	0.93243	0.01300	-0.05386	-0.35699 
111.400	4.1803	-5.1251	-42.0392	45.9500	0.93246	0.01797	-0.05481	-0.35660 
111.415	4.6857	-5.0372	-42.0227	45.9600	0.93243	0.02234	-0.05566	-0.35626 
111.415	5.1251	-4.9768	-42.0172	45.9600	0.93237	0.02612	-0.05652	-0.35602 
111.431	5.5042	-4.9384	-42.0117	45.9500	0.93231	0.02936	-0.05737	-0.35580 
111.478	5.7953	-4.9274	-42.0117	45.9400	0.93225	0.03177	-0.05820	-0.35565 
111.493	6.0260	-4.9438	-42.0117	45.9300	0.93216	0.03360	-0.05905	-0.35553 
111.493	6.2238	-4.9713	-42.0172	45.9200	0.93210	0.03513	-0.05988	-0.35544 
111.493	6.3940	-4.9988	-42.0172	45.9400	0.93204	0.03641	-0.06064	-0.35538 
111.493	6.5424	-5.0153	-42.0227	45.9500	0.93198	0.03757	-0.06125	-0.35529 
111.493	6.6687	-5.0262	-42.0227	45.9500	0.93192	0.03854	-0.06171	-0.35522 
111.509	6.7786	-5.0372	-42.0227	45.9500	0.93188	0.03940	-0.06213	-0.35516 
111.524	6.8829	-5.0482	-42.0172	45.9500	0.93185	0.04022	-0.06256	-0.35504 
111.524	6.9928	-5.0702	-42.0062	45.9400	0.93185	0.04108	-0.06305	-0.35489 
111.540	7.1246	-5.0922	-41.9952	45.9400	0.93182	0.04208	-0.06366	-0.35471 
111.540	7.2675	-5.1196	-41.9788	45.9500	0.93182	0.04318	-0.06430	-0.35449 
111.540	7.4213	-5.1471	-41.9623	45.9600	0.93182	0.04431	-0.06497	-0.35425 
111.556	7.5641	-5.1691	-41.9458	45.9500	0.93182	0.04541	-0.06561	-0.35400 
111.571	7.6630	-5.2020	-41.9293	45.9400	0.93182	0.04614	-0.06616	-0.35379 
111.587	7.7289	-5.2350	-41.9183	45.9600	0.93182	0.04657	-0.06665	-0.35364 
111.587	7.7618	-5.2734	-41.9073	45.9600	0.93182	0.04669	-0.06705	-0.35352 
111.602	7.7618	-5.3174	-41.9019	45.9500	0.93185	0.04660	-0.06741	-0.35342 
111.602	7.7673	-5.3448	-41.8909	45.9500	0.93185	0.04654	-0.06766	-0.35333 
111.618	7.7838	-5.3723	-41.8799	45.9500	0.93188	0.04660	-0.06790	-0.35321 
111.618	7.8003	-5.3943	-41.8689	45.9400	0.93192	0.04669	-0.06815	-0.35309 
111.634	7.8168	-5.4108	-41.8579	45.9500	0.93195	0.04678	-0.06833	-0.35297 
111.649	7.8278	-5.4327	-41.8469	45.9500	0.93195	0.04681	-0.06854	-0.35287 
111.680	7.8223	-5.4547	-41.8414	45.9300	0.93198	0.04669	-0.06873	-0.35281 
111.696	7.8113	-5.4822	-41.8359	45.9400	0.93201	0.04651	-0.06888	-0.35275 
111.696	7.7948	-5.5151	-41.8304	45.9400	0.93201	0.04626	-0.06909	-0.35269 
111.696	7.7728	-5.5481	-41.8250	45.9400	0.93204	0.04599	-0.06927	-0.35266 
111.696	7.7454	-5.5811	-41.8250	45.9400	0.93204	0.04568	-0.06946	-0.35260 
111.712	7.7179	-5.6140	-41.8195	45.9500	0.93207	0.04538	-0.06967	-0.35257 
111.712	7.6959	-5.6470	-41.8140	45.9500	0.93207	0.04504	-0.06985	-0.35254 
111.727	7.6630	-5.6799	-41.8140	45.9600	0.93210	0.04471	-0.07004	-0.35254 
111.727	7.6355	-5.7184	-41.8140	45.9500	0.93210	0.04437	-0.07025	-0.35251 
111.743	7.6135	-5.7623	-41.8085	45.9500	0.93210	0.04407	-0.07056	-0.35245 
111.774	7.6245	-5.8173	-41.8085	45.9500	0.93210	0.04395	-0.07098	-0.35242 
111.774	7.6520	-5.8887	-41.8195	45.9500	0.93204	0.04395	-0.07169	-0.35242 
111.774	7.7124	-5.9711	-41.8304	45.9400	0.93195	0.04416	-0.07251	-0.35242 
111.790	7.7838	-6.0480	-41.8359	45.9500	0.93188	0.04449	-0.07339	-0.35239 
111.805	7.8827	-6.1304	-41.8414	45.9500	0.93182	0.04504	-0.07434	-0.35229 
111.805	8.0035	-6.1963	-41.8524	45.9400	0.93173	0.04584	-0.07526	-0.35223 
111.883	8.1409	-6.2347	-41.8579	45.9500	0.93164	0.04681	-0.07602	-0.35217 
111.914	8.2837	-6.2732	-41.8634	45.9500	0.93158	0.04785	-0.07675	-0.35208 
111.914	8.4210	-6.3116	-41.8634	45.9700	0.93149	0.04883	-0.07751	-0.35196 
111.914	8.5583	-6.3611	-41.8634	45.9600	0.93143	0.04980	-0.07831	-0.35184 
111.914	8.7231	-6.4325	-41.8689	45.9700	0.93130	0.05093	-0.07941	-0.35175 
111.914	8.9209	-6.5149	-41.8799	45.9600	0.93118	0.05225	-0.08069	-0.35162 
111.914	9.1791	-6.6028	-41.9019	45.9700	0.93097	0.05408	-0.08218	-0.35150 
111.930	9.4977	-6.7017	-41.9293	45.9500	0.93069	0.05634	-0.08395	-0.35144 
111.930	9.7504	-6.7731	-41.9788	45.9300	0.93042	0.05811	-0.08536	-0.35156 
111.930	10.0140	-6.8170	-42.0062	45.9300	0.93018	0.06009	-0.08655	-0.35159 
111.930	10.2228	-6.8555	-42.0337	45.9400	0.92999	0.06168	-0.08752	-0.35159 
111.946	10.3876	-6.9049	-42.0502	45.9400	0.92984	0.06284	-0.08841	-0.35156 
111.946	10.5139	-6.9543	-42.0612	45.9400	0.92972	0.06369	-0.08920	-0.35150 
111.946	10.6238	-7.0093	-42.0667	45.9600	0.92963	0.06439	-0.09003	-0.35141 
111.961	10.7227	-7.0752	-42.0667	45.9600	0.92957	0.06500	-0.09085	-0.35129 
111.961	10.8051	-7.1356	-42.0612	45.9400	0.92950	0.06546	-0.09158	-0.35114 
