 
84.953	0.2362	-0.5109	-52.6245	2424	2089	1980	2212 
84.953	0.2362	-0.5109	-52.6245	2430	2118	1995	2216 
84.953	0.2362	-0.5109	-52.6245	2426	2113	1981	2214 
84.969	0.2362	-0.5109	-52.6245	2432	2108	1999	2218 
84.982	0.2362	-0.5109	-52.6245	2428	2117	1995	2190 
84.995	0.2362	-0.5109	-52.6245	2446	2092	1972	2198 
85.006	0.2362	-0.5109	-52.6245	2451	2093	1973	2200 
85.006	0.2362	-0.5109	-52.6245	2419	2088	1980	2201 
85.006	0.2362	-0.5109	-52.6245	2425	2088	1977	2201 
85.038	0.2362	-0.5109	-52.6245	2401	2105	1999	2213 
85.049	0.2362	-0.5109	-52.6245	2428	2115	1996	2190 
85.050	0.2307	-0.5109	-52.6245	2432	2109	2000	2215 
85.050	0.2307	-0.5164	-52.6245	2432	2109	2001	2191 
85.061	0.2307	-0.5164	-52.6245	2421	2155	1964	2194 
85.072	0.2307	-0.5164	-52.6245	2431	2166	1973	2200 
85.082	0.2307	-0.5164	-52.6245	2429	2082	1967	2196 
85.083	0.2362	-0.5164	-52.6245	2425	2093	1972	2198 
85.097	0.2142	-0.5054	-52.6245	2421	2089	1983	2204 
85.107	0.2307	-0.4834	-52.6245	2421	2087	1978	2200 
85.176	0.2087	-0.4999	-52.6245	2421	2089	1977	2216 
85.186	0.1758	-0.5164	-52.6245	2424	2116	1982	2214 
85.187	0.1978	-0.5109	-52.6245	2428	2118	1995	2215 
85.187	0.1978	-0.5164	-52.6245	2423	2115	1995	2188 
85.187	0.2087	-0.5164	-52.6245	2420	2156	2011	2185 
85.187	0.2417	-0.5054	-52.6245	2410	2152	1972	2199 
85.187	0.2362	-0.5109	-52.6245	2431	2162	1970	2196 
85.187	0.2307	-0.5164	-52.6245	2421	2155	1967	2195 
85.198	0.2142	-0.5219	-52.6245	2426	2082	1967	2194 
85.209	0.2911	-0.4999	-52.6080	2422	2162	1984	2202 
85.230	0.4724	-0.4395	-52.3553	2434	2096	1979	2206 
85.230	0.2856	-0.5273	-52.0972	2423	2106	1987	2205 
85.240	0.5933	-0.4230	-51.7346	2423	2104	1986	2202 
85.253	0.5658	-0.5109	-51.3721	2417	2086	1978	2201 
85.264	0.6537	-0.4834	-51.1139	2427	2106	1998	2205 
85.264	0.7690	-0.4449	-50.9052	2428	2088	1979	2213 
85.293	0.7581	-0.4669	-50.7733	2428	2118	1983	2215 
85.296	0.6866	-0.6262	-50.7074	2418	2112	1977	2212 
85.310	0.6372	-0.7251	-50.6250	2427	2119	1984	2206 
85.354	0.5603	-0.7745	-50.5701	2422	2116	1997	2213 
85.365	0.4504	-0.7526	-50.5206	2430	2119	1997	2188 
85.365	0.3625	-0.6372	-50.4657	2429	2116	1996	2189 
85.365	0.3241	-0.6207	-50.4602	2428	2157	1968	2195 
85.365	0.2252	-0.6866	-50.4712	2426	2161	1970	2198 
85.365	0.0879	-0.7635	-50.4877	2420	2159	1973	2203 
85.376	0.0439	-0.7690	-50.4877	2420	2078	1967	2195 
85.376	0.0604	-0.7196	-50.4657	2428	2091	1982	2201 
85.386	0.0934	-0.6702	-50.4327	2434	2088	1980	2216 
85.397	0.1044	-0.6537	-50.4218	2426	2116	1981	2214 
85.409	0.0769	-0.6647	-50.3998	2428	2117	1984	2206 
85.420	0.1044	-0.6427	-50.3833	2427	2117	1986	2208 
85.430	0.1208	-0.6372	-50.3833	2413	2105	1999	2215 
85.430	0.1208	-0.6317	-50.3833	2428	2118	1997	2189 
85.448	0.1208	-0.6317	-50.3833	2427	2162	1974	2189 
85.459	0.0879	-0.6372	-50.3833	2427	2094	1985	2196 
85.471	0.0494	-0.6482	-50.3888	2416	2084	1977	2200 
85.471	0.0000	-0.6921	-50.4272	2428	2091	1984	2194 
85.488	-0.0989	-0.7086	-50.6250	2423	2103	1993	2206 
85.499	-0.2966	-0.8020	-50.9985	2420	2103	1996	2217 
85.511	-0.5273	-0.9998	-51.4709	2404	2122	1992	2212 
85.556	-0.7800	-1.3239	-51.9873	2422	2129	1995	2212 
85.566	-1.0876	-1.8896	-52.5256	2420	2127	2005	2195 
85.567	-1.4392	-2.6971	-53.0750	2420	2131	2008	2196 
85.567	-1.7523	-3.4277	-53.5638	2423	2166	1986	2192 
85.567	-2.0654	-3.8562	-53.8660	2437	2097	1982	2207 
85.577	-2.4170	-3.8727	-53.8440	2425	2103	1995	2206 
85.577	-2.7740	-3.6639	-53.6957	2422	2102	1995	2216 
85.588	-3.1531	-3.3344	-53.5254	2427	2132	1998	2215 
85.609	-3.5651	-2.8729	-53.3936	2411	2123	2002	2217 
85.620	-4.0100	-2.1808	-53.3496	2416	2127	2005	2188 
85.620	-4.4659	-1.3788	-53.3221	2419	2162	1983	2208 
85.641	-4.9274	-0.6207	-53.3276	2418	2091	1977	2208 
85.651	-5.3723	0.0165	-53.3551	2414	2097	1992	2204 
85.651	-5.8337	0.4504	-53.3826	2420	2103	1996	2215 
85.678	-6.3226	0.7635	-53.3771	2420	2127	1993	2213 
85.690	-6.8170	0.9778	-53.3002	2409	2123	2004	2217 
85.690	-7.3114	1.1810	-53.1738	2420	2129	2005	2189 
85.690	-7.7838	1.4447	-52.9651	2422	2157	1969	2196 
85.701	-8.3276	1.7029	-52.7454	2425	2092	1977	2203 
85.711	-8.8770	2.0215	-52.5586	2420	2106	1993	2208 
85.755	-9.4153	2.3895	-52.4158	2413	2127	1995	2216 
85.765	-9.9152	2.8400	-52.3224	2427	2134	2012	2224 
85.765	-10.3876	3.3728	-52.2510	2435	2127	2004	2220 
85.765	-10.7941	3.9935	-52.1686	2426	2134	2009	2191 
85.765	-11.1566	4.6417	-52.0917	2427	2167	1985	2192 
85.765	-11.4478	5.2899	-51.9983	2427	2168	1988	2203 
85.776	-11.6840	5.8997	-51.8829	2433	2100	1994	2204 
85.786	-11.8213	6.4105	-51.7236	2420	2105	1998	2208 
85.797	-11.9037	6.8719	-51.5533	2428	2108	1998	2218 
85.808	-11.9037	7.3169	-51.3666	2431	2136	2000	2217 
85.818	-11.8597	7.7948	-51.1743	2403	2120	2004	2219 
85.840	-11.7773	8.3112	-51.0535	2427	2180	2019	2193 
85.840	-11.6895	8.8330	-50.9930	2421	2160	1979	2197 
85.850	-11.5851	9.3164	-50.9930	2433	2163	1988	2203 
85.871	-11.4203	9.6899	-51.0315	2415	2159	1978	2207 
85.871	-11.1621	9.7833	-51.1469	2418	2095	1980	2210 
85.871	-10.8270	9.7064	-51.3007	2419	2104	1995	2207 
85.893	-10.3876	9.4812	-51.4709	2422	2104	1995	2221 
85.905	-9.9207	9.2450	-51.6467	2431	2135	1998	2216 
85.906	-9.4922	9.0857	-51.7896	2418	2131	2009	2223 
85.960	-9.1077	9.0033	-51.9214	2428	2117	1995	2190 
85.971	-8.7067	8.9594	-52.0203	2426	2161	2016	2192 
85.972	-8.2782	8.9044	-52.1082	2422	2162	1974	2199 
85.972	-7.9156	8.8495	-52.2180	2427	2167	1985	2201 
